ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
2490710091,33643019,0,1928076,4923,0,582099,1628,2,222,206,17,0,0,4,7,20639,5665,0,16,2607433,21125,5187,6,14,2491087,5,69,6,4,4,1,3,3,slowloris
2101865997,36268522,0,2088635,5706,0,671431,2083,2,276,191,15,0,0,4,6,20943,5808,0,16,2573553,21995,6127,8,17,2654347,5,54,7,4,4,1,3,3,slowloris
2586820732,33616322,0,1898810,4854,0,691579,1847,2,261,227,18,0,0,4,6,22051,5781,0,15,2654510,20478,5666,8,14,2518682,6,67,7,3,4,1,3,3,slowloris
2919600768,42562832,0,1952901,5558,0,714662,2060,2,262,242,17,0,0,4,5,22442,7141,0,16,2757388,22302,5961,8,15,2621521,6,68,7,4,4,1,3,3,slowloris
2582324342,39273711,0,1876707,5840,0,814623,2086,2,216,245,16,0,0,4,6,21677,6937,0,14,2761040,23910,6207,7,17,2825090,5,68,6,4,3,1,3,3,slowloris
3052782964,40733342,0,2329500,6254,0,847702,1638,2,224,188,15,0,0,4,6,19707,6370,0,16,3271945,23380,6586,7,16,3255581,5,64,7,4,4,1,3,3,slowloris
2497360284,39504233,0,2112397,5835,0,797604,1651,2,223,199,18,0,0,4,5,24617,7193,0,15,3189141,24333,7681,6,14,2780548,5,53,7,3,4,1,3,3,slowloris
3289328377,45803769,0,2033199,5608,0,806438,1588,2,212,193,16,0,0,4,6,23373,7337,0,14,3381022,22016,7160,7,18,3415591,5,63,6,3,4,1,3,3,slowloris
3140518362,48851917,0,2686409,4908,0,792063,2087,2,249,214,14,0,0,3,7,23253,7150,0,15,3298687,26553,6963,8,15,3458183,5,57,6,5,4,1,3,3,slowloris
2628651608,40806962,0,2524629,4869,0,834956,1678,2,218,229,16,0,0,5,5,25910,7540,0,17,2941324,26443,7721,6,16,3234302,5,54,6,4,4,1,3,3,slowloris
3273546115,50735671,0,2561530,5553,0,946778,1738,2,258,243,20,0,2,5,6,25727,7258,0,17,3162574,22075,7462,6,18,3717869,5,62,8,4,5,1,4,4,slowloris
3134772535,47098696,0,2651439,6408,0,810730,1941,2,247,219,19,0,0,4,6,25094,8066,0,15,3161927,23271,9065,7,18,3986675,5,67,7,4,5,1,4,4,slowloris
2959927565,50375530,0,2297130,5897,0,862231,2079,2,261,257,16,0,0,4,6,24913,8389,0,15,3989475,28950,8223,6,15,4012162,5,61,7,4,5,1,4,3,slowloris
3102815295,45368525,0,2318731,5093,0,964062,1933,2,287,227,16,0,0,4,6,21552,9175,0,16,3210846,24722,8991,7,14,4122073,5,61,9,4,5,1,4,3,slowloris
3253766508,54578092,0,2674304,6198,0,815128,1576,2,268,246,16,0,0,4,6,26243,9063,0,17,3356890,23610,8284,6,18,3307569,6,60,9,4,5,1,4,5,slowloris
3799528882,47180218,0,2419478,5670,0,1036792,2002,2,285,221,20,0,0,4,5,21368,9932,0,17,4103878,29137,9485,7,18,4063444,5,56,8,3,4,1,3,5,slowloris
3988010083,50072576,0,3126307,6308,0,968176,1960,2,257,241,16,0,0,5,6,26905,10068,0,18,4006535,26911,9503,7,14,3576590,6,58,8,4,4,1,4,4,slowloris
4224635990,55566733,0,3070008,5291,0,1060352,1883,2,294,249,18,0,0,3,7,24403,10219,0,15,4291171,25453,8987,8,15,3994852,4,67,9,4,5,1,4,4,slowloris
3348481700,54252996,0,3189716,6008,0,1053062,1608,2,239,239,20,0,0,4,5,28064,8745,0,17,4471389,27555,9120,7,17,3834706,6,68,9,4,6,1,3,4,slowloris
4020212029,63665897,0,3078596,5697,0,1164097,1775,2,260,263,18,0,0,4,6,25524,10115,0,16,4421482,25698,10565,7,14,4840634,5,54,9,4,5,1,3,4,slowloris
3593232308,65154499,0,2869982,5265,0,977480,1600,2,311,230,18,0,0,4,5,27817,9617,0,17,4407988,27139,11573,6,16,3922265,5,58,9,4,5,1,4,5,slowloris
3697553681,59378313,0,3052897,5715,0,969080,1808,2,240,255,20,0,0,4,7,22978,10958,0,18,4068557,28571,12676,7,17,4513895,5,66,7,4,5,1,4,4,slowloris
4216167217,54266690,0,3452310,5649,0,1264753,1909,2,249,259,16,0,0,4,6,29448,10582,0,15,4271335,31879,12062,8,17,4222354,5,65,8,4,5,1,4,4,slowloris
3756872899,64963358,0,3240182,5354,0,1304066,2041,2,312,262,19,0,0,4,6,29268,11641,0,16,4262223,30660,11621,7,17,4778167,5,54,7,4,5,1,4,3,slowloris
81883787,71405085,0,3960682,5556,0,1351757,1885,2,234,223,18,0,0,4,7,30620,12672,0,17,5215538,30977,11221,8,15,5182315,4,58,9,4,5,1,4,4,slowloris
145033735,62117576,0,3589892,6606,0,1152162,2077,2,243,259,19,0,0,4,6,27757,12979,0,16,5171011,26617,11936,8,16,4369142,5,57,8,4,5,1,4,4,slowloris
225834435,58744268,0,3935981,6262,0,1229496,1819,2,308,230,20,0,0,4,7,30409,12226,0,17,5017544,31897,11643,6,14,4684408,5,67,7,4,5,1,4,4,slowloris
355655605,75302723,0,3894786,5811,0,1132884,2120,2,263,267,20,0,0,4,7,25009,14159,0,18,5418402,32996,10912,6,17,5616960,5,59,9,4,5,1,3,4,slowloris
403342039,71974597,0,3294778,5386,0,1267545,1917,2,237,226,20,0,0,4,6,27552,10914,0,14,4433574,30945,11427,7,15,4341528,6,58,8,4,6,1,4,4,slowloris
524505408,67992090,0,4150988,6327,0,1477845,1958,2,254,203,17,0,0,4,6,25236,13818,0,15,5750520,27592,11284,8,14,5880701,5,54,8,3,5,1,4,4,slowloris
555947709,62917067,0,4186470,4966,0,1248811,2006,2,295,258,18,0,0,4,7,28953,14801,0,15,5491390,28733,11977,6,15,5917103,5,54,7,4,5,1,4,4,slowloris
562049440,80162990,0,3440610,6485,0,1406560,2147,2,276,231,20,0,0,4,6,27546,12270,0,17,4639766,29789,15511,6,15,4699968,5,65,7,3,5,1,4,5,slowloris
812234345,65265046,0,3886646,6458,0,1365058,2098,2,306,216,21,0,0,4,5,29011,13050,0,17,5504474,27867,13784,7,14,5722471,6,63,8,4,5,1,4,4,slowloris
929570570,66578087,0,4703898,6339,0,1452806,2117,2,242,260,17,0,0,4,6,32101,13202,0,15,5840120,34649,13992,7,17,4973996,5,54,9,4,4,1,4,5,slowloris
963142335,74568352,0,3685774,5624,0,1289626,2060,2,291,265,20,0,0,4,6,26699,12194,0,15,4901142,27326,15327,7,15,6116477,5,64,8,4,4,1,4,4,slowloris
927569411,69182021,0,3903063,6716,0,1399951,1648,2,251,246,16,0,0,4,6,34042,13520,0,14,6564558,34833,16281,7,16,5224776,5,66,7,5,5,1,4,4,slowloris
1034225112,72713790,0,4143332,5953,0,1669090,2000,2,290,215,18,0,0,4,6,31415,14727,0,18,6035777,36497,17074,8,16,6133956,4,61,8,4,5,1,4,4,slowloris
1221078857,70474529,0,4464925,5498,0,1646767,2035,2,253,264,19,0,0,5,7,29167,13857,0,18,5351626,32690,17247,7,15,5332852,5,61,8,4,6,1,4,3,slowloris
1229876535,84269471,0,4706236,6025,0,1505651,1879,2,311,226,19,0,0,4,6,30158,13558,0,15,6167643,31468,15067,8,16,6255301,5,70,9,5,5,1,4,4,slowloris
1279547584,73218078,0,4711019,6237,0,1396829,1941,2,273,206,17,0,0,4,6,30448,16802,0,14,6334223,29931,14886,8,15,5916155,4,59,9,4,5,1,4,5,slowloris
1584623185,80604107,0,4160505,6229,0,1354904,1893,2,274,251,17,0,0,4,6,33052,14170,0,15,6425565,35427,18285,8,15,6920570,5,68,8,4,4,1,4,4,slowloris
1484988373,84621440,0,5277750,5193,0,1513829,1750,2,263,230,18,0,0,4,5,32029,14501,0,17,5906922,37909,14013,7,16,5715442,6,63,7,4,4,1,3,4,slowloris
1810159154,76670461,0,4804072,6476,0,1768878,2110,2,238,262,20,0,0,4,5,34830,14812,0,16,6881093,31752,14400,8,17,5722307,5,60,9,4,5,1,4,5,slowloris
1940359126,87494801,0,4801065,6565,0,1546027,1914,2,238,253,20,0,0,4,6,37656,18922,0,16,6573638,33794,14425,7,18,5977676,6,58,8,4,4,1,5,4,slowloris
1907004100,97021037,0,5487418,6537,0,1853074,2194,2,312,208,18,0,0,4,7,30110,18784,0,14,5776031,35162,15594,8,14,6565134,5,68,8,4,5,1,4,4,slowloris
1904477074,77913934,0,5355023,5784,0,1441023,2063,2,260,208,21,0,0,4,6,37805,15876,0,14,7490936,32181,14795,7,14,6447094,5,64,9,4,5,1,4,3,slowloris
2084128337,90355669,0,5504176,5696,0,1768393,2183,2,272,225,17,0,0,3,6,34170,18304,0,16,6605907,30836,17562,8,15,6125159,5,70,9,4,5,1,4,4,slowloris
1801734752,104658753,0,5381800,5725,0,1728861,1810,2,290,246,20,0,0,4,5,34127,16649,0,18,6891753,41029,15861,8,14,7680546,5,70,9,4,5,1,4,4,slowloris
1961161545,106030472,0,5841991,5899,0,1855866,2191,2,235,219,18,0,0,4,6,33185,18107,0,18,6422093,37607,18934,7,15,6931713,5,65,8,5,4,1,5,5,slowloris
2526646238,86536594,0,5540432,5402,0,1786355,1734,2,280,208,16,0,0,3,7,29853,15600,0,15,6204552,35828,20651,7,15,7923764,5,60,9,5,5,1,4,5,slowloris
2405755244,107259133,0,6051596,6063,0,1783178,2010,2,304,258,19,0,0,4,6,39365,17768,0,16,7227665,32325,18288,8,18,7780035,5,54,7,4,5,1,4,4,slowloris
2604112684,97761942,0,4553721,6050,0,1804555,1960,2,245,216,18,0,0,4,6,32805,18992,0,15,6589617,40509,18110,6,14,7717738,5,53,7,4,6,1,4,4,slowloris
2735862144,88978477,0,6168883,6197,0,1819679,2176,2,239,229,19,0,0,3,6,39709,18068,0,15,7899504,33161,16466,7,14,7582113,6,65,8,4,4,1,4,4,slowloris
2921162953,90986594,0,5443565,5195,0,1665035,2222,2,257,278,19,0,0,3,5,35104,20273,0,16,8174091,40768,21793,7,14,6336429,5,68,10,5,6,1,5,5,slowloris
2995323362,96785901,0,5967915,6305,0,1910395,1837,2,301,248,22,0,0,4,6,33944,20212,0,15,6728946,35298,20301,6,15,6334680,5,59,11,5,5,1,5,5,slowloris
2411064425,100778605,0,5687795,6514,0,1901123,1736,2,274,246,22,0,0,4,7,37499,20661,0,15,7471530,36871,21584,7,14,6465890,5,65,9,5,6,1,6,5,slowloris
2670333121,119851807,0,5276854,5777,0,1657552,1794,2,341,278,18,0,0,4,6,33025,18361,0,16,8155317,42490,22761,7,17,7324866,4,55,9,5,5,1,5,5,slowloris
2974524820,102937652,0,6157641,5260,0,1714572,2286,2,329,223,18,0,0,4,6,41789,21290,0,18,7073951,33389,20888,7,18,7695954,5,54,10,6,6,1,6,6,slowloris
3126005087,100990005,0,5524232,6178,0,2206672,1837,2,334,254,20,0,0,4,7,38666,20268,0,15,8278430,36140,21316,8,18,7938667,5,58,9,6,6,1,5,5,slowloris
3354946116,103858094,0,5367648,6479,0,1727855,1898,2,278,282,20,0,0,5,5,34509,19636,0,15,7369505,43808,22667,6,14,7367204,4,65,10,5,7,1,5,5,slowloris
3517700880,122132109,0,5865033,6594,0,2070316,2203,2,305,268,22,0,0,4,6,39820,23695,0,17,6840832,37518,20317,7,14,8043713,5,60,10,4,5,1,5,6,slowloris
3016437506,114995029,0,5595420,6182,0,1819219,1891,2,297,250,19,0,0,4,6,32966,21742,0,16,7572089,38811,19528,6,18,9296062,5,67,10,6,6,1,4,5,slowloris
3842729461,116589491,0,5616374,5579,0,1978376,1883,2,302,227,17,0,0,4,6,41061,22369,0,15,7154164,43248,18870,8,14,7437168,4,61,11,5,7,1,4,5,slowloris
3163548392,110614414,0,5784208,6394,0,1888562,1964,2,273,281,23,0,0,4,7,36009,21984,0,17,8959663,35423,21909,6,17,7618541,6,60,11,5,5,1,5,6,slowloris
3719184624,128661485,0,5432922,7070,0,1913169,2188,2,339,259,21,0,0,4,7,36807,22255,0,15,8080254,36363,24240,7,18,9396457,5,54,9,5,7,1,5,4,slowloris
3988612028,115607863,0,6313129,5647,0,2257516,1991,2,293,289,18,0,0,4,6,42058,18879,0,18,8317325,36778,23879,7,15,9186198,5,66,9,6,6,1,5,5,slowloris
4143117667,104502370,0,6073285,5400,0,1894794,1901,2,295,235,17,0,0,4,5,39400,20977,0,14,8412124,47336,19818,7,17,8979396,6,55,9,5,6,1,6,5,slowloris
3683712826,122780260,0,7446941,5553,0,2369029,2261,2,260,263,21,0,0,4,6,40659,21552,0,17,9832039,39332,25663,8,17,7891015,5,53,10,5,6,1,5,5,slowloris
4478681122,125478287,0,6398777,5429,0,2343659,1911,2,334,237,18,0,0,4,7,35568,23769,0,18,9053548,45457,19907,7,18,9021185,5,68,9,6,5,1,4,6,slowloris
4483570911,124705969,0,6328206,6921,0,1893766,2260,2,329,255,19,0,0,4,6,42581,22627,0,18,8753536,48238,25376,6,15,9961306,4,60,9,4,5,1,4,4,slowloris
4086564938,105043794,0,7536321,7095,0,2308712,1734,2,261,236,20,0,0,3,6,36901,24856,0,15,9578230,44048,25738,7,15,9830636,4,61,11,5,5,1,4,6,slowloris
4537187809,124672564,0,7187465,6696,0,2054782,2253,2,341,290,23,0,0,4,6,46413,25319,0,15,9433770,49475,25298,7,15,10037377,5,57,11,5,7,1,5,6,slowloris
3921949030,112139685,0,7173715,6897,0,2180056,1882,2,295,270,21,0,0,4,5,43296,25341,0,14,9317967,41116,24823,7,16,9926503,5,65,10,6,6,1,4,5,slowloris
29015780,129694642,0,6719964,6027,0,2129769,1819,2,301,237,21,0,0,4,7,40125,23825,0,14,8615188,38356,23213,7,15,9791361,5,65,10,4,6,1,5,4,slowloris
174668659,131447290,0,6229447,5779,0,2174384,1958,2,271,221,17,0,0,4,6,46052,27265,0,16,8881826,45498,24966,7,17,10253150,5,59,10,5,6,1,5,5,slowloris
285162323,134342914,0,8050514,5881,0,2030035,1779,2,320,283,20,0,0,4,7,41240,21123,0,17,9801748,40967,23989,7,15,8667882,5,67,11,5,6,1,5,6,slowloris
457855025,117469857,0,7208851,7122,0,2605652,2018,2,262,254,21,0,0,4,6,45577,25899,0,17,8789211,41856,27867,7,17,10664070,5,68,9,5,6,1,5,6,slowloris
453157529,134302514,0,7267541,6887,0,2197710,2337,2,313,259,22,0,0,4,7,37479,28915,0,16,8460297,43246,23164,8,16,10077621,5,55,11,6,5,1,5,5,slowloris
562401327,132031290,0,8270294,6115,0,2654079,1823,2,305,223,21,0,0,3,5,39876,21939,0,15,10622715,45305,26971,7,14,9208973,4,66,10,4,5,1,5,6,slowloris
685991172,125880562,0,8198260,6085,0,2438595,1869,2,265,287,19,0,0,4,5,50776,23441,0,14,9726154,53151,29518,8,14,10640091,4,64,11,4,6,1,6,5,slowloris
946756464,146869275,0,7552144,5539,0,2415634,1984,2,269,272,21,0,0,4,7,43487,25373,0,16,9097153,44437,25869,8,15,10752575,5,68,11,5,6,1,5,6,slowloris
1237891313,128628138,0,6690574,6522,0,2430299,1846,2,255,268,21,0,0,4,5,41096,22852,0,14,10292067,40529,23630,8,17,11182755,6,58,10,5,5,1,5,5,slowloris
1230385549,154292929,0,7062333,6387,0,2847773,1769,2,295,263,23,0,0,4,6,42133,24759,0,18,11464354,51271,29183,6,17,11018113,5,58,10,5,7,1,5,5,slowloris
1734359279,153239664,0,8683701,6272,0,2820095,2161,2,264,222,18,0,0,4,6,39871,24835,0,15,11535314,48822,29152,7,18,11692718,4,59,9,5,6,1,5,4,slowloris
1976331441,150354293,0,9231180,7436,0,2612734,1919,2,321,245,23,0,0,4,6,44452,26522,0,18,10734414,45089,24767,6,16,11704361,6,63,11,5,6,1,5,5,slowloris
2152537625,152833960,0,8365181,6271,0,2443201,1778,2,290,287,18,0,0,4,6,50321,28976,0,14,11363109,51774,29200,7,15,11655732,4,64,9,5,6,1,5,5,slowloris
2271003583,137915784,0,8799304,7132,0,2395364,2213,2,308,283,19,0,0,4,5,45265,23670,0,16,11928296,55217,26353,6,17,10247407,5,67,10,6,6,1,5,6,slowloris
2375523339,148903071,0,9209032,5724,0,2597167,2332,2,255,280,22,0,0,4,5,52723,28994,0,14,12524312,42549,26731,7,17,12078415,5,68,9,5,7,1,5,5,slowloris
2716481909,146434927,0,8075193,6161,0,2377915,1960,2,270,287,18,0,0,4,6,53653,29074,0,17,10607428,55025,31576,8,18,10767681,4,56,10,5,7,1,4,5,slowloris
2567971136,149356270,0,8188114,6218,0,2546102,2060,2,268,246,20,0,0,4,7,43498,27715,0,18,9881595,56734,24358,7,17,13139878,5,69,10,5,7,1,5,5,slowloris
2726706387,124793890,0,10026892,6829,0,2330619,2087,2,319,266,23,0,0,4,7,50263,25406,0,18,11765982,50492,30807,8,14,10058955,6,58,11,5,6,1,5,5,slowloris
3326622213,154493032,0,9778873,5907,0,2886019,2218,2,333,252,18,0,0,4,6,55193,32034,0,14,12214101,50301,31814,7,16,11382289,6,67,9,5,6,1,5,5,slowloris
2844714840,125868399,0,9795482,7439,0,2534271,2214,2,310,250,19,0,0,4,6,56244,30812,0,17,11476366,50952,26788,6,14,10557648,5,56,9,4,6,1,5,5,slowloris
3286631436,136493371,0,10261460,6456,0,2266729,1803,2,343,285,23,0,0,4,6,52275,31290,0,18,12983105,51682,25699,7,17,13525584,5,58,10,5,7,1,5,4,slowloris
3913006193,155018069,0,8712678,6037,0,2379679,2322,2,337,233,23,0,0,4,5,44178,29227,0,18,11134165,45791,30364,8,14,13995347,5,62,11,5,7,1,6,5,slowloris
3211909960,159111362,0,10685803,6619,0,3021610,2237,2,322,288,22,2,2,4,6,54719,26179,0,18,12846448,45452,32612,8,17,14001856,6,52,12,7,7,1,5,6,slowloris
4074099316,149429992,0,9442538,7606,0,2991557,2050,2,288,304,20,2,0,4,5,54726,28306,0,14,12821156,47622,28429,7,14,12273026,5,64,13,7,7,1,6,6,slowloris
4352640854,166865360,0,9713587,6465,0,2716238,2054,2,338,310,20,2,0,4,7,44301,34446,0,16,12107703,56350,27299,6,17,13719544,6,52,11,6,7,1,5,7,slowloris
3779947607,131897209,0,9591868,7226,0,2496375,2333,2,315,240,21,2,0,4,6,43278,33245,0,14,10966962,53143,32013,7,14,12790906,5,65,12,6,7,1,7,6,slowloris
4296828741,127805531,0,11242232,7041,0,2880166,2224,2,324,262,22,2,0,4,6,44177,29555,0,15,11726918,59607,27505,8,14,12168126,5,56,13,7,7,1,6,5,slowloris
42047854,156201019,0,8878757,7083,0,2467854,2152,2,364,247,20,2,0,4,6,50045,29281,0,16,14299254,58420,32146,6,16,11589359,5,63,11,6,7,1,5,5,slowloris
141794910,169517325,0,11894400,6061,0,2871680,2311,2,346,252,20,2,0,4,7,49263,31307,0,15,12624786,56904,31399,7,17,11645283,6,68,14,6,6,1,6,7,slowloris
235836876,166166490,0,9978377,5831,0,2446101,2291,2,348,275,24,2,0,4,6,59299,31710,0,18,12186244,57956,32741,8,17,13863398,5,59,13,7,6,1,7,7,slowloris
292375679,159893472,0,11782433,7318,0,2560835,2062,2,307,299,22,2,0,3,6,48572,33398,0,15,12616884,56917,28344,6,18,13093221,5,64,12,6,6,1,7,6,slowloris
475930567,135764319,0,12221858,7572,0,3049170,2044,2,337,246,23,2,0,4,5,59791,31143,0,15,14632667,47107,32388,7,14,13413543,5,55,12,6,8,1,5,6,slowloris
487520622,165837400,0,9550707,6327,0,2527756,2080,2,287,316,21,2,0,5,7,45942,37293,0,14,12858416,59605,35871,7,15,14246703,5,60,11,6,7,1,6,6,slowloris
565954331,130105405,0,11111182,6698,0,2870521,2438,2,366,276,19,2,0,4,7,50456,35904,0,15,14455187,54698,30706,6,17,15128771,5,52,12,5,6,1,6,6,slowloris
698207041,142584501,0,9627511,7773,0,2409730,2126,2,313,270,21,2,0,4,5,60960,32465,0,16,15030915,53962,33304,7,14,12907894,5,58,14,6,7,1,5,6,slowloris
808652561,135835143,0,11047810,6634,0,2895066,2024,2,296,297,19,2,0,4,5,46329,36983,0,17,12040681,62887,32217,6,18,15816024,6,63,11,6,7,1,6,6,slowloris
974070552,137377001,0,10904533,6433,0,2936466,1885,2,362,283,22,2,0,4,5,55298,37383,0,15,14987507,63617,36342,8,15,15633386,5,61,11,7,7,1,6,7,slowloris
959695305,155606728,0,11202760,6886,0,2947147,1880,2,368,242,23,2,0,4,7,60045,32411,0,16,15467983,55844,32874,6,15,13142755,5,64,13,6,7,1,6,7,slowloris
1189251936,137042216,0,12455762,7811,0,2903760,2183,2,293,280,24,2,0,4,6,55788,30371,0,15,14627975,60853,34372,7,16,13747245,5,58,13,6,8,1,5,6,slowloris
1179679672,161286359,0,12345217,6106,0,3214101,2353,2,327,267,24,2,0,4,5,47686,32529,0,16,15056047,56879,31806,7,15,14083755,5,59,14,5,7,1,5,7,slowloris
1412746388,159403914,0,12818093,6921,0,2826356,1847,2,341,317,22,2,0,4,6,61864,36358,0,14,14444330,60125,34608,6,15,15717679,5,66,12,7,7,1,5,7,slowloris
1331110802,179904182,0,12994686,5957,0,3123575,2060,2,373,260,21,2,0,4,6,47632,32895,0,14,16485813,57272,37605,7,14,16216562,4,70,12,6,7,1,6,6,slowloris
1831360850,176082757,0,12555558,6886,0,2599593,1885,2,346,261,21,2,0,4,5,57409,38848,0,16,15516136,59617,39507,6,14,16507585,6,60,11,5,7,1,7,6,slowloris
1623817451,153409067,0,11957704,7056,0,2695287,2388,2,337,277,21,2,0,4,5,59130,39783,0,16,15382176,64570,39574,7,16,14730838,6,61,11,7,7,1,6,6,slowloris
1829406904,183226162,0,13258793,6299,0,2796806,2181,2,365,250,24,2,0,4,7,63347,33125,0,17,12890679,54272,38770,8,18,12615567,5,53,14,6,8,1,6,5,slowloris
1729029825,141848006,0,10854887,7308,0,2765217,2144,2,362,319,21,2,0,4,7,58457,32736,0,16,15907589,63020,39927,7,14,12890466,5,65,11,5,8,1,5,6,slowloris
1916841137,159477171,0,10378543,7964,0,3253064,1881,2,290,269,25,2,0,4,5,60913,37457,0,17,15382964,63002,36988,8,14,16489754,4,57,12,5,6,1,5,7,slowloris
2020177222,173591356,0,12743181,7989,0,3047303,1857,2,318,317,25,2,0,4,5,58086,34679,0,15,13739766,57260,32227,6,17,16635675,4,59,13,6,7,1,6,6,slowloris
2184049024,148317722,0,12021672,7837,0,2747119,1971,2,280,313,23,2,0,4,5,58944,34667,0,16,12988128,57596,36842,8,17,13212649,5,66,14,5,6,1,6,6,slowloris
2247489659,144595876,0,12613139,6270,0,3099901,2315,2,354,285,23,2,0,4,6,54357,38184,0,14,15901075,64209,34594,8,17,17160004,6,60,13,5,7,1,6,7,slowloris
2478253708,179554135,0,11617002,7250,0,3027987,2489,2,286,263,20,2,0,4,6,60639,32422,0,16,16703809,64760,36077,7,17,16104942,5,57,11,5,7,1,7,6,slowloris
2523191134,179025791,0,14086600,7233,0,2693707,2011,2,305,288,19,2,0,4,5,64184,36856,0,17,15255846,51824,32724,8,17,13098058,6,58,14,7,6,1,6,5,slowloris
2495636631,169559516,0,10829180,6729,0,3141001,2118,2,357,271,22,2,0,4,6,58526,42292,0,17,15817813,62401,35883,6,14,16867739,5,53,11,5,6,1,7,5,slowloris
2508323518,190742032,0,11385551,7757,0,2642569,2373,2,361,302,25,2,0,4,5,55805,42759,0,17,15375897,55633,42624,6,16,13861397,5,57,13,6,7,1,7,6,slowloris
2390728937,173471616,0,12272907,7180,0,3331393,2231,2,372,257,25,2,0,4,6,66326,33525,0,16,16199158,67860,42009,8,17,14448169,5,56,11,7,7,1,7,6,slowloris
2608649732,192468799,0,11722070,7024,0,3442141,2475,2,375,238,22,2,0,4,7,68390,39479,0,18,17016972,60011,38503,6,16,15334333,5,64,12,6,8,1,6,7,slowloris
2509030610,170614248,0,11887938,6636,0,3339084,2561,2,337,246,22,2,0,4,6,68351,38335,0,14,16336693,61956,34739,7,15,17675556,4,56,12,6,6,1,6,6,slowloris
2953268131,172728756,0,14351672,7973,0,2763485,2517,2,344,303,25,2,0,4,6,55962,41340,0,16,17705522,67421,36406,7,17,13788724,5,53,12,6,6,1,6,6,slowloris
3267670930,145326938,0,11101147,8466,0,3252619,1977,2,318,241,19,2,0,3,5,57255,44112,0,18,16184685,62103,45189,6,15,14844661,6,67,12,6,7,1,5,7,slowloris
3380580050,165727609,0,14088252,6868,0,3367748,2097,2,307,316,19,2,0,4,7,54800,34842,0,16,15675925,58542,39623,7,18,17384946,5,60,11,7,6,1,7,5,slowloris
3369324456,190463863,0,13345719,6796,0,2931268,2205,2,323,315,19,2,0,3,7,64431,35863,0,14,15771778,61701,45404,7,15,17100867,5,70,13,6,6,1,5,6,slowloris
2888147239,164755631,0,12311343,8020,0,3022866,2173,2,368,242,25,2,0,3,7,69239,40903,0,16,15371357,54706,40440,6,17,17778095,5,57,12,7,7,1,6,6,slowloris
3515209355,160335476,0,11971346,8146,0,3555534,2235,2,285,299,20,2,0,5,6,60754,35317,0,15,18028209,71274,41564,8,17,15488490,5,55,13,6,8,1,6,6,slowloris
3107613100,182734001,0,12894904,8651,0,2897121,2183,2,363,241,23,2,0,4,5,60887,41026,0,15,14802807,63394,35750,6,15,17856715,5,65,13,6,8,1,6,6,slowloris
3148741721,194450731,0,11397927,6650,0,3052730,2134,2,326,316,24,2,2,4,6,64041,38796,0,18,16849953,67487,38161,6,14,15706925,4,67,17,9,8,1,7,6,slowloris
3865354088,147394141,0,11608977,8509,0,3433110,2509,2,368,270,25,2,0,4,7,62834,45465,0,14,14713047,55853,46236,7,16,17481491,4,65,15,8,8,1,7,7,slowloris
3990490954,150682281,0,12986149,8157,0,3106813,2517,2,333,271,25,2,0,4,6,58887,42696,0,17,18052511,69701,39968,6,18,13919251,4,61,17,8,7,1,8,7,slowloris
